run_id,paper_experiment,model_scale,model_name,optimizer,optimizer_folder,optimizer_variant,optimizer_display_name,dion_rank_fraction,rank_fraction_float,line_style,width_multiplier,ffn_hidden_dim,metric,bucket,site,value,err_low,err_high,n_layers_used,final_steps,aggregation,frequency_bucket_reduction
160m_dion_r1_16_2x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_16,dion_r1_16,Dion (1/16),1/16,0.0625,solid,2,1536,hard_rank,tail,post,288.495,174.96803937883834,402.02196062116167,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_16_3x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_16,dion_r1_16,Dion (1/16),1/16,0.0625,solid,3,2304,soft_rank,tail,post,945.9237764730332,744.6565496628432,1147.1910032832234,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_16_3x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_16,dion_r1_16,Dion (1/16),1/16,0.0625,solid,3,2304,hard_rank,tail,post,330.025,216.1388011294528,443.9111988705472,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_16_4x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_16,dion_r1_16,Dion (1/16),1/16,0.0625,solid,4,3072,soft_rank,tail,post,1134.004128536516,874.6334087224652,1393.3748483505667,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_16_4x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_16,dion_r1_16,Dion (1/16),1/16,0.0625,solid,4,3072,hard_rank,tail,post,366.735,243.8114410139868,489.6585589860133,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_16_5x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_16,dion_r1_16,Dion (1/16),1/16,0.0625,solid,5,3840,soft_rank,tail,post,1299.2079973261066,996.3494879469728,1602.0665067052405,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_16_5x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_16,dion_r1_16,Dion (1/16),1/16,0.0625,solid,5,3840,hard_rank,tail,post,377.395,223.9096034510518,530.8803965489482,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_16_6x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_16,dion_r1_16,Dion (1/16),1/16,0.0625,solid,6,4608,soft_rank,tail,post,1526.2287830780217,1218.5201959572123,1833.9373701988304,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_16_6x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_16,dion_r1_16,Dion (1/16),1/16,0.0625,solid,6,4608,hard_rank,tail,post,442.075,315.80426835684773,568.3457316431522,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_16_7x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_16,dion_r1_16,Dion (1/16),1/16,0.0625,solid,7,5376,soft_rank,tail,post,1674.0782593917334,1313.0931721645427,2035.063346618924,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_16_7x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_16,dion_r1_16,Dion (1/16),1/16,0.0625,solid,7,5376,hard_rank,tail,post,464.605,301.70065596319847,627.5093440368016,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_16_8x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_16,dion_r1_16,Dion (1/16),1/16,0.0625,solid,8,6144,soft_rank,tail,post,1861.2665948853555,1485.8947851747996,2236.638404595911,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_16_8x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_16,dion_r1_16,Dion (1/16),1/16,0.0625,solid,8,6144,hard_rank,tail,post,492.095,351.5046054727304,632.6853945272696,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
