run_id,paper_experiment,model_scale,model_name,optimizer,optimizer_folder,optimizer_variant,optimizer_display_name,dion_rank_fraction,width_multiplier,ffn_hidden_dim,metric,bucket,site,value,err_low,err_high,n_layers_used,final_samples,final_steps,aggregation,frequency_bucket_reduction
160m_adamw_6x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,6,4608,hard_rank,head,post,83.64500000000001,0.0,255.11282090544165,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_6x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,6,4608,soft_rank,mid,post,912.8176409589071,302.81392459198764,1522.8213573258265,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_6x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,6,4608,hard_rank,mid,post,240.935,0.0,529.2277568803922,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_6x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,6,4608,soft_rank,tail,post,1218.3106728844589,765.0908734348734,1671.5304723340444,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_6x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,6,4608,hard_rank,tail,post,318.8,105.65384747641806,531.946152523582,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_7x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,7,5376,soft_rank,head,post,309.17797579890816,0.0,779.5651427092673,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_7x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,7,5376,hard_rank,head,post,85.74000000000001,0.0,250.35145430339526,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_7x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,7,5376,soft_rank,mid,post,716.0573827761326,63.45910079901489,1368.6556647532502,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_7x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,7,5376,hard_rank,mid,post,218.025,0.0,508.4632408911914,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_7x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,7,5376,soft_rank,tail,post,1240.4665312845439,669.0484526457022,1811.8846099233856,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_7x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,7,5376,hard_rank,tail,post,308.02,73.64507665940644,542.3949233405936,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_8x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,8,6144,soft_rank,head,post,389.57835096120203,0.0,918.686880895435,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_8x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,8,6144,hard_rank,head,post,99.655,0.0,274.73453190816406,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_8x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,8,6144,soft_rank,mid,post,850.2326446883072,129.1371601285639,1571.3281292480506,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_8x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,8,6144,hard_rank,mid,post,368.835,71.85485525633248,665.8151447436675,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_8x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,8,6144,soft_rank,tail,post,1297.4816717753934,710.9135596216139,1884.049783929173,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_8x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,8,6144,hard_rank,tail,post,544.06,296.9553027024472,791.1646972975527,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_2_1x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,1,768,soft_rank,head,post,198.0887541150198,51.22710006521362,344.950408164826,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
